time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll_raw,pitch_raw,roll_filtered,pitch_filtered
1021.342,0.955,-0.26,-0.511,0.097,-1.667,-0.111,-153.03272296916714,-59.021160610700186,-0.00014294924668658714,-0.00021947094113975907
1021.398,0.951,-0.258,-0.512,-0.033,0.929,0.164,-153.25617942015776,-58.915430359994716,-0.0877052374524169,0.022239941593021027
1021.455,0.96,-0.259,-0.5,0.074,-0.255,0.019,-152.61584336600367,-59.60573665936551,-0.2563782951052411,-0.056392019868727494
1021.511,0.954,-0.261,-0.505,-0.018,-0.3,0.027,-152.66864656179987,-59.21058353038578,-0.5191247720127099,-0.17134114246763424
1021.567,0.96,-0.263,-0.497,0.265,0.272,0.324,-152.11332360271734,-59.64137971703075,-0.858425500662853,-0.29164005128431536
1021.623,0.954,-0.256,-0.504,-0.071,-0.201,-0.004,-153.0723221489595,-59.351289049016906,-1.3195602960598718,-0.47686379419253394
1021.68,0.966,-0.26,-0.486,-0.071,0.051,-0.057,-151.85413537169637,-60.29193399770913,-1.8882131902360633,-0.69472763279869
1021.736,0.955,-0.251,-0.497,0.02,0.486,0.256,-153.2048465278248,-59.756900460900134,-2.5768708327649867,-0.9335329735260373
1021.793,0.958,-0.258,-0.504,0.081,-0.461,-0.157,-152.89187712919824,-59.41603296997967,-3.396401641158496,-1.2769849662392823
1021.849,0.96,-0.265,-0.499,-0.193,0.135,-0.095,-152.02892141757218,-59.52137630274939,-4.3717708739949765,-1.6440211275102592
1021.905,0.956,-0.264,-0.495,-0.003,0.089,-0.05,-151.92751306414706,-59.59473330040163,-5.496058366327015,-2.077024535829907
1021.962,0.957,-0.259,-0.5,0.02,-0.003,0.095,-152.61584336600367,-59.527415305892994,-6.805312006155101,-2.585603655062871
1022.019,0.957,-0.262,-0.503,-0.3,-0.102,0.08,-152.4861306992901,-59.34784806711403,-8.327863639219938,-3.174858872247191
1022.075,0.951,-0.256,-0.497,0.02,-0.194,-0.141,-152.74743246828294,-59.550326105583615,-10.040191228585783,-3.8512247604360814
1022.131,0.955,-0.26,-0.499,-0.033,0.15,0.019,-152.4785898201591,-59.493983158256476,-11.976289687254361,-4.595216500519844
1022.188,0.959,-0.259,-0.494,0.188,0.196,-0.095,-152.3323594404728,-59.81663560970914,-14.145793203911058,-5.4375802036518355
1022.244,0.94,-0.263,-0.502,-0.071,-0.285,-0.134,-152.34975997087932,-58.91443630551392,-16.574257371166656,-6.38990610994444
1022.3,0.958,-0.259,-0.497,-0.041,0.035,0.05,-152.47477425625567,-59.67203930130939,-19.263648291388183,-7.437413286299367
1022.356,0.939,-0.26,-0.515,-0.125,1.875,0.042,-153.21287327022856,-58.433953796753535,-22.239331958506675,-8.46709055026935
1022.413,0.95,-0.261,-0.498,-0.041,0.035,-0.065,-152.34112889497263,-59.381169185829506,-25.48507017418083,-9.729722102404835
1022.469,0.956,-0.255,-0.504,-0.048,-0.362,0.149,-153.1627618941849,-59.423969219909445,-29.01015829202569,-11.117616008351106
1022.526,0.938,-0.261,-0.503,-0.209,0.15,-0.05,-152.57580263647642,-58.86214630776661,-32.82449148022707,-12.578161981298916
1022.582,0.952,-0.262,-0.511,0.005,-0.239,-0.042,-152.85487118706664,-58.901386867718045,-36.88138300005001,-14.157042452299997
1022.638,0.962,-0.251,-0.497,0.158,0.501,0.072,-153.2048465278248,-59.938641974233775,-41.192655385986264,-15.82133198116098
1022.694,0.958,-0.255,-0.503,-0.102,-0.522,-0.279,-153.11689463024138,-59.51599130473496,-45.75388936607502,-17.623664729804098
1022.75,0.957,-0.26,-0.501,-0.125,0.257,0.164,-152.57239924249382,-59.46750002071908,-50.51708261045552,-19.466529719542766
1022.806,0.953,-0.261,-0.503,-0.148,-0.216,-0.042,-152.57580263647642,-59.262971713668925,-55.47467943449227,-21.404581136861584
1022.863,0.958,-0.258,-0.504,-0.003,0.142,0.156,-152.89187712919824,-59.41603296997967,-60.637084849396366,-23.406889188968545
1022.92,0.946,-0.263,-0.506,-0.041,0.081,-0.172,-152.536265202184,-58.917597389395745,-65.93246423670438,-25.450460117838254
1022.976,0.956,-0.26,-0.502,-0.163,-0.285,0.034,-152.61908305950791,-59.40184387190384,-71.30981410635196,-27.561104306146607
1023.033,0.951,-0.261,-0.509,-0.109,0.867,0.149,-152.85260364302823,-58.97356771309789,-76.80796367227097,-29.63530987502996
1023.089,0.96,-0.263,-0.498,-0.239,-0.445,-0.004,-152.1609079922253,-59.60210955973212,-82.28421659662402,-31.810917303415945
1023.146,0.954,-0.26,-0.506,-0.079,0.402,-0.05,-152.8043603594678,-59.19149240384792,-87.8319368158827,-33.941754867166225
1023.202,0.954,-0.267,-0.503,-0.025,-0.407,-0.065,-152.03996202737676,-59.165734866933356,-93.27228216165469,-36.089716968915134
1023.259,0.96,-0.263,-0.501,0.173,0.471,0.149,-152.30276854779072,-59.48438581748975,-98.70669989859502,-38.20231129608893
1023.316,0.954,-0.258,-0.502,-0.232,-0.224,0.057,-152.79936402875168,-59.39002248769115,-104.10754884751773,-40.317816516826625
1023.372,0.958,-0.262,-0.495,-0.14,0.058,0.011,-152.10804742995913,-59.68878386298083,-109.30736777909203,-42.37166298168774
1023.429,0.967,-0.257,-0.507,-0.109,-0.369,-0.111,-153.11939697277333,-59.55234914057775,-114.47860370653233,-44.40980948972435
1023.485,0.951,-0.26,-0.512,-0.01,0.348,0.24,-153.07797039218974,-58.875555223010565,-119.43672569753937,-46.2908798521648
1023.541,0.957,-0.268,-0.499,0.043,-0.133,0.111,-151.76090414270442,-59.380223853212186,-124.14640485567026,-48.16086956296634
1023.598,0.956,-0.263,-0.494,-0.003,-0.201,-0.149,-151.96966887497527,-59.65507927824894,-128.7408056997014,-49.99955652776907
1023.655,0.953,-0.262,-0.507,0.112,0.226,-0.095,-152.67164895763867,-59.085108755071424,-133.1746122408099,-51.70413904798361
1023.712,0.958,-0.26,-0.505,0.074,-0.354,-0.019,-152.75825848264267,-59.336179676258865,-137.41053702474855,-53.375732073698614
1023.768,0.955,-0.26,-0.5,0.036,0.28,-0.141,-152.52556837372288,-59.45449498811502,-141.3672738300021,-54.915551834858334
1023.824,0.95,-0.263,-0.503,-0.056,-0.415,-0.111,-152.3966047261581,-59.142471279684834,-145.10778116963823,-56.39013102878758
1023.88,0.952,-0.259,-0.508,-0.201,0.287,0.164,-152.98557937421407,-59.07985865751888,-148.67864645040632,-57.7390841175165
1023.936,0.96,-0.257,-0.506,0.265,-0.117,0.103,-153.07375090013153,-59.409600089606315,-152.0157180680762,-59.048181247193455
1023.992,0.958,-0.269,-0.507,-0.094,-0.14,-0.149,-152.0508306322378,-59.0739677393293,-155.09453409489828,-60.25385974254211
1024.048,0.956,-0.264,-0.505,-0.27,0.02,-0.103,-152.4006789730257,-59.20209671470215,-157.99757602738163,-61.3781729223612
1024.104,0.956,-0.265,-0.508,0.234,-0.3,0.027,-152.45104309089703,-59.06423082333258,-160.67324148286676,-62.43110673217778
1024.16,0.957,-0.261,-0.515,-0.109,-0.003,0.08,-153.12428536342998,-58.89728155596709,-163.21390562970876,-63.37961395252666
1024.216,0.957,-0.265,-0.5,-0.018,-0.3,0.141,-152.07641028486162,-59.40372424373905,-165.48698311881876,-64.30296958977287
1024.272,0.956,-0.261,-0.505,-0.3,-0.209,0.027,-152.66864656179987,-59.26332171337025,-167.62945716231525,-65.13862526277515
1024.328,0.957,-0.263,-0.499,0.097,0.188,-0.103,-152.20834318954937,-59.48446711840547,-169.54058739522873,-65.89799819637493
1024.385,0.955,-0.26,-0.507,0.059,-0.102,0.111,-152.85031830221683,-59.17851279581061,-171.37665175847533,-66.60523202502536
1024.441,0.951,-0.26,-0.499,0.036,-0.239,-0.225,-152.4785898201591,-59.38869707474893,-172.96914013330792,-67.24804585584025
1024.497,0.952,-0.261,-0.489,-0.064,0.104,-0.057,-151.9092718105408,-59.790249313606495,-174.37245631803376,-67.83801038001356
1024.554,0.95,-0.264,-0.504,-0.033,-0.323,-0.073,-152.35402463626133,-59.082522000513364,-175.70408347119124,-68.36247234300464
1024.61,0.959,-0.263,-0.496,-0.064,0.219,-0.004,-152.06558938201485,-59.65463567177578,-176.82383446061277,-68.8207422666311
1024.666,0.959,-0.265,-0.492,-0.094,-0.125,-0.248,-151.69230013276558,-59.769800111147305,-177.78683179161214,-69.25259030381027
1024.722,0.953,-0.26,-0.506,0.013,0.043,-0.095,-152.8043603594678,-59.1650525474006,-178.69485446021733,-69.58354604278371
1024.778,0.956,-0.263,-0.497,-0.086,-1.995,-0.111,-152.11332360271734,-59.5369426593461,-179.44052315316856,-70.0000487906389
1024.834,0.961,-0.26,-0.511,-0.041,0.402,-0.073,-153.03272296916714,-59.179286355452284,-180.13417735384832,-70.2151487304754
1024.89,0.958,-0.263,-0.496,0.066,-0.278,0.21,-152.06558938201485,-59.62856675744787,-180.64826529485015,-70.45700272027156
1024.946,0.958,-0.265,-0.499,0.15,0.112,-0.034,-152.02892141757218,-59.4691170398964,-181.05667345983764,-70.6269772893259
1025.002,0.956,-0.281,-0.505,-0.041,-0.4,0.011,-150.90687773562433,-58.84645795299762,-181.3060453249644,-70.74473994025455
1025.059,0.958,-0.261,-0.5,-0.064,0.532,-0.195,-152.43544106570084,-59.512565614020865,-181.61437521777725,-70.8392113559898
1025.115,0.958,-0.263,-0.5,-0.01,-0.675,0.057,-152.25562983051745,-59.47135548825179,-181.78213676145091,-70.94727052321576
1025.172,0.956,-0.26,-0.509,-0.209,0.509,-0.057,-152.94180483899322,-59.12622091556377,-181.9663338483885,-70.95056432096344
1025.228,0.962,-0.266,-0.508,0.188,-0.262,-0.103,-152.36245420505634,-59.20170535580057,-181.97597943267183,-70.95886012593617
1025.284,0.96,-0.258,-0.504,0.188,0.264,0.065,-152.89187712919824,-59.468345771955846,-181.95654170383733,-70.93174080585275
1025.34,0.938,-0.259,-0.496,-0.086,0.051,-0.21,-152.42745303569362,-59.18240473180048,-181.8573679401962,-70.8729286218596
1025.396,0.96,-0.253,-0.503,0.295,-0.323,0.065,-153.2984222040037,-59.60822089308341,-181.74064741613742,-70.84135855014785
1025.452,0.957,-0.265,-0.499,0.036,0.119,0.134,-152.02892141757218,-59.44292664686906,-181.49622469916267,-70.75303658790607
1025.508,0.962,-0.269,-0.489,-0.071,-0.117,0.065,-151.18470859006757,-59.879772795505126,-181.15188634336107,-70.68838684761515
1025.564,0.958,-0.262,-0.503,-0.117,0.196,0.141,-152.4861306992901,-59.374086311430574,-180.8575122731691,-70.55353467188912
1025.621,0.955,-0.257,-0.502,-0.102,0.013,0.118,-152.88972392152854,-59.43661996860505,-180.57467789970235,-70.4276061934244
1025.677,0.954,-0.256,-0.494,0.112,-0.026,-0.248,-152.6059680625825,-59.74840492732158,-180.19147543428323,-70.29863581989594
1025.733,0.96,-0.264,-0.498,0.028,-0.171,0.027,-152.07102129131908,-59.58134790279543,-179.7420218410479,-70.15158519827024
1025.79,0.948,-0.257,-0.495,0.15,0.142,-0.126,-152.56202534227762,-59.53027832581525,-179.31340985664534,-69.98064363494953
1025.846,0.951,-0.258,-0.505,0.074,-0.316,0.118,-152.9379158852027,-59.19207054423312,-178.8604791796726,-69.78944631644434
1025.902,0.953,-0.264,-0.499,-0.086,0.348,-0.225,-152.11855798960363,-59.3585965873262,-178.33406819513405,-69.56511005610847
1025.958,0.964,-0.26,-0.513,0.112,-1.522,-0.103,-153.12307751998074,-59.17957489996123,-177.8454218890083,-69.41909754895812
1026.014,0.959,-0.261,-0.506,-0.102,1.173,0.126,-152.7148512551617,-59.302856208356694,-177.3193848550689,-69.12869120708271
1026.07,0.956,-0.264,-0.496,0.249,-1.14,0.156,-151.97549946792975,-59.555404187836515,-176.7064775882174,-68.97475694800579
1026.126,0.956,-0.263,-0.494,-0.01,0.562,-0.011,-151.96966887497527,-59.65507927824894,-176.09465956526293,-68.72888541760665
1026.182,0.963,-0.262,-0.505,0.074,-0.14,-0.164,-152.5791792802091,-59.42634331926718,-175.50962012037397,-68.50088869674792
1026.239,0.955,-0.266,-0.499,0.02,-0.071,-0.111,-151.9394335423924,-59.369554005008965,-174.88887700591914,-68.26732159171723
1026.295,0.961,-0.262,-0.504,-0.193,0.31,0.011,-152.53272766139187,-59.413347312008035,-174.2949716440579,-68.00654330132888
1026.352,0.952,-0.268,-0.503,0.028,0.081,0.065,-151.95116701244223,-59.091981053245775,-173.65655975178328,-67.74001800761839
1026.408,0.955,-0.254,-0.508,0.005,-0.453,-0.095,-153.434948822922,-59.259041661101016,-173.1023629145385,-67.50617044891005
1026.464,0.954,-0.258,-0.501,0.226,0.264,-0.073,-152.75288842974936,-59.429597429071066,-172.4846330688707,-67.24474854491102
1026.521,0.951,-0.267,-0.502,-0.232,-0.514,0.08,-151.9927161784209,-59.12543137706338,-171.8495432324606,-67.0087732884471
1026.577,0.959,-0.262,-0.504,0.112,0.333,-0.195,-152.53272766139187,-59.36103375127804,-171.2204319481229,-66.73822196504123
1026.633,0.954,-0.273,-0.495,-0.056,-0.392,-0.202,-151.1225987777172,-59.35121041484223,-170.50505058050803,-66.5072731701198
1026.69,0.955,-0.259,-0.505,0.081,0.257,0.126,-152.84801495429795,-59.27754587409144,-169.91819572519492,-66.24111699722168
1026.746,0.953,-0.263,-0.49,-0.209,0.066,0.088,-151.77600141309537,-59.73446098453869,-169.26427284040142,-66.0155348874464
1026.802,0.955,-0.263,-0.505,0.112,-0.308,0.195,-152.48985672320333,-59.19618852350594,-168.64978280780963,-65.77401460913278
1026.863,0.966,-0.278,-0.51,0.211,0.058,0.286,-151.40528525793445,-58.98186160419139,-167.9998318348638,-65.51549364599074
1026.92,0.958,-0.26,-0.504,0.005,0.005,0.072,-152.7120120544845,-59.37553097789164,-167.42269669620208,-65.2760825760708
1026.976,0.952,-0.26,-0.499,0.097,-0.644,-0.08,-152.4785898201591,-59.41508007860248,-166.82411836695573,-65.07375488783025
1027.032,0.954,-0.264,-0.513,-0.155,0.287,0.072,-152.76874885273887,-58.835975467032746,-166.26921993232804,-64.78438619085573
1027.088,0.955,-0.258,-0.496,0.226,-0.094,-0.218,-152.51829456653672,-59.653884532302804,-165.6861854062237,-64.57886206462344
1027.145,0.959,-0.259,-0.511,-0.048,-0.163,0.141,-153.12186024790137,-59.14667268384589,-165.17644692035526,-64.3473279206882
1027.201,0.958,-0.269,-0.5,0.288,0.684,-0.088,-151.71974850826314,-59.34646671211386,-164.55447827073442,-64.08773865847189
1027.257,0.943,-0.264,-0.516,0.104,-0.4,0.027,-152.9044475062482,-58.42309351658749,-164.03963062657385,-63.828155251685246
1027.314,0.967,-0.261,-0.493,0.005,0.532,0.027,-152.10272896905238,-60.020960305462964,-163.4895886953912,-63.638215058241705
1027.37,0.952,-0.257,-0.511,-0.056,-0.72,0.042,-153.3005570924194,-59.001395031932105,-163.03445724805854,-63.44663279724466
1027.426,0.949,-0.265,-0.51,-0.025,0.264,0.011,-152.54325771540013,-58.799812612651344,-162.5354453594146,-63.19336755954161
1027.482,0.938,-0.264,-0.503,-0.163,-0.102,0.011,-152.30722479706333,-58.80007570591456,-162.0400362849192,-62.96717489194959
1027.538,0.958,-0.259,-0.498,-0.048,-0.247,0.057,-152.5219459561066,-59.63253211476451,-161.5666340723903,-62.812921196418436
1027.594,0.951,-0.265,-0.487,-0.003,-0.27,0.034,-151.4472732145377,-59.75789376502397,-161.0293340837111,-62.67230577791982
1027.65,0.954,-0.265,-0.493,-0.048,0.608,0.095,-151.74084329215836,-59.599983142855585,-160.53102039843483,-62.47834274450942
1027.706,0.953,-0.258,-0.5,0.081,-0.11,-0.034,-152.70626595652075,-59.44288786082305,-160.10823439338296,-62.318038639815946
1027.762,0.964,-0.263,-0.498,-0.025,0.303,0.011,-152.1609079922253,-59.70598057107215,-159.66621339135025,-62.15926062814442
1027.819,0.953,-0.264,-0.496,0.02,-0.476,-0.08,-151.97549946792975,-59.47667741098086,-159.22411409900923,-62.03160070748148
1027.875,0.954,-0.258,-0.509,0.081,0.463,-0.073,-153.1206334363581,-59.113448483750226,-158.87147461443138,-61.832020828675155
1027.931,0.961,-0.258,-0.493,-0.117,-0.239,-0.118,-152.37574238956626,-59.928721475976516,-158.4893040636197,-61.73347089949657
1027.987,0.957,-0.26,-0.508,-0.025,0.112,-0.195,-152.89613292503924,-59.191904394491694,-158.15151203628866,-61.56838425463403
1028.044,0.962,-0.256,-0.488,0.12,-0.262,-0.088,-152.31893843151474,-60.194210854437024,-157.77807067363307,-61.49886744340635
1028.1,0.953,-0.258,-0.51,-0.01,-0.14,-0.218,-153.16595652922553,-59.04750547134918,-157.48358362792254,-61.344894972236354
1028.156,0.956,-0.257,-0.501,-0.01,0.188,0.103,-152.84335337909627,-59.50245189265384,-157.17765623555465,-61.21104033895788
1028.212,0.957,-0.263,-0.502,0.013,0.005,-0.057,-152.34975997087932,-59.36660891508835,-156.8479774634912,-61.08282739382305
1028.268,0.952,-0.253,-0.489,-0.033,-0.163,-0.019,-152.64374952263634,-59.95781468068837,-156.55406325835094,-61.00950065374896
1028.325,0.958,-0.257,-0.486,-0.056,0.119,0.179,-152.12981917011317,-60.149748652027355,-156.23694221630936,-60.93727046515889
1028.381,0.956,-0.266,-0.499,0.036,-0.293,-0.202,-151.9394335423924,-59.395836234368055,-155.91497078122882,-60.83767543046235
1028.438,0.955,-0.264,-0.494,0.158,0.104,-0.08,-151.87937547453814,-59.60791520548394,-155.59505442134642,-60.73545826181989
1028.494,0.955,-0.265,-0.51,-0.01,-0.384,-0.057,-152.54325771540013,-58.9595870190755,-155.34476634370168,-60.618552746037345
1028.55,0.953,-0.26,-0.503,-0.01,0.142,0.042,-152.6656204546129,-59.28340223623024,-155.11420188436585,-60.50119796189503
1028.606,0.952,-0.262,-0.503,-0.094,-0.071,0.004,-152.4861306992901,-59.216045979647575,-154.88617799053802,-60.39573717503431
1028.662,0.959,-0.261,-0.503,-0.033,-0.491,0.065,-152.57580263647642,-59.420706043084316,-154.67174770565543,-60.33109472717279
1028.719,0.949,-0.269,-0.502,-0.155,0.417,-0.042,-151.8150757151163,-59.030450119727504,-154.41998736645988,-60.19360380491238
1028.775,0.954,-0.251,-0.496,-0.079,-0.148,0.271,-153.15838244552387,-59.77077142744303,-154.2702659359861,-60.144796216466986
1028.831,0.954,-0.254,-0.507,0.135,0.119,0.088,-153.38976288630172,-59.27233239174423,-154.13341118111995,-60.050031414736075
1028.888,0.948,-0.262,-0.5,-0.117,-0.239,0.057,-152.34546152475534,-59.22836072033005,-153.94376981407666,-59.97536428428292
1028.944,0.954,-0.26,-0.505,-0.079,-0.415,-0.073,-152.75825848264267,-59.230906675247,-153.79164278159536,-59.9139008315168
1029.0,0.956,-0.264,-0.509,0.12,-0.102,-0.004,-152.5858535685166,-59.0454638025202,-153.6254669431828,-59.82601482889045
1029.056,0.951,-0.263,-0.512,0.02,1.135,0.08,-152.8117092922163,-58.81534781246126,-153.48943953679026,-59.66207488623159
1029.112,0.957,-0.265,-0.512,0.12,-0.926,-0.027,-152.63490460080314,-58.93446158914542,-153.34387956991264,-59.62332653089049
1029.168,0.959,-0.261,-0.504,0.028,1.555,-0.027,-152.6222972286683,-59.38140731898971,-153.21078175469,-59.48747938830986
1029.224,0.951,-0.268,-0.5,-0.071,-0.827,-0.164,-151.80869162620687,-59.18286429855781,-153.03432677385058,-59.47118403876789
1029.28,0.959,-0.26,-0.497,-0.132,0.73,-0.065,-152.38418711046916,-59.67747750734409,-152.91051995220295,-59.408556352669606
1029.336,0.949,-0.266,-0.5,-0.216,-0.415,-0.027,-151.98702257693284,-59.17169052271351,-152.7709697871916,-59.375453742381225
1029.392,0.953,-0.261,-0.495,0.043,-0.369,-0.08,-152.19854122006586,-59.578861758393,-152.64054158062385,-59.37003929932127
1029.448,0.954,-0.256,-0.5,0.074,0.104,0.172,-152.88755357204425,-59.50994558247634,-152.56434604100016,-59.33603062781054
1029.504,0.958,-0.265,-0.498,-0.224,-0.026,0.019,-151.98128385290926,-59.50831401948037,-152.44684181616043,-59.31142564708928
1029.561,0.956,-0.255,-0.5,0.089,0.081,-0.111,-152.97841840882296,-59.58265872028987,-152.38763690101098,-59.28781986294264
1029.617,0.967,-0.262,-0.485,0.081,-0.041,0.05,-151.6218080390183,-60.31448337017254,-152.24180398297835,-59.324388208960706
1029.674,0.938,-0.27,-0.504,0.272,-0.018,-0.073,-151.82140989004085,-58.63525691545484,-152.10673492193902,-59.24224070938718
1029.73,0.948,-0.257,-0.503,-0.086,-1.98,-0.088,-152.93594831650006,-59.21200691325614,-152.07833031778108,-59.30735845980531
1029.786,0.956,-0.279,-0.5,0.074,-0.049,0.301,-150.8384827807957,-59.08147834449998,-151.89982449995273,-59.25805472274287
1029.842,0.954,-0.261,-0.515,0.104,-0.537,-0.233,-153.12428536342998,-58.817654570679984,-151.8884716915028,-59.21890307834489
1029.899,0.954,-0.261,-0.503,-0.056,-0.194,0.027,-152.57580263647642,-59.28936265257626,-151.8494448330487,-59.19596511603442
1029.956,0.952,-0.26,-0.508,-0.086,-0.033,-0.004,-152.89613292503924,-59.059713193257295,-151.8386896005808,-59.150330415217596
1030.012,0.956,-0.257,-0.493,0.036,0.196,0.118,-152.46705106531846,-59.819677729982374,-151.79628309496678,-59.14920188554643
1030.069,0.958,-0.258,-0.5,-0.064,0.173,-0.103,-152.70626595652075,-59.573981218096854,-151.77879599557426,-59.13298414818106
1030.125,0.956,-0.258,-0.506,0.135,0.119,0.065,-152.98381027613473,-59.28459941574055,-151.77490999195666,-59.10235187409691
1030.181,0.955,-0.266,-0.496,0.005,0.318,0.072,-151.79577132837227,-59.48721722940476,-151.69812464710452,-59.07796623313097
1030.238,0.959,-0.266,-0.504,0.127,-0.026,0.057,-152.17590361574673,-59.279014813109946,-151.64549160040826,-59.05907160881101
1030.294,0.953,-0.262,-0.505,0.089,-0.163,-0.057,-152.5791792802091,-59.16376697034636,-151.6292167060247,-59.04167276927871
1030.351,0.962,-0.261,-0.496,0.043,-0.194,0.027,-152.24622055727315,-59.77411922549469,-151.59409229040276,-59.0694565497458
1030.407,0.951,-0.265,-0.507,-0.033,-0.079,0.126,-152.40472137529142,-58.97078357768839,-151.57919681814124,-59.03537248087898
1030.463,0.961,-0.266,-0.501,0.028,-0.362,-0.057,-152.03446347723525,-59.44850430249704,-151.53821718330005,-59.0514869517179
1030.52,0.96,-0.263,-0.502,0.158,-0.064,-0.019,-152.34975997087932,-59.44517388002012,-151.51499504999424,-59.05114011362587
1030.576,0.955,-0.259,-0.504,-0.148,0.142,0.027,-152.80187205149088,-59.31700474517087,-151.5440114961891,-59.03251649759712
1030.632,0.951,-0.266,-0.503,0.013,0.02,0.057,-152.1289033754148,-59.10702005482766,-151.51857714076328,-59.00756541729056
1030.688,0.952,-0.256,-0.506,0.081,-0.125,0.065,-153.1638351704382,-59.219218316600724,-151.56464758895572,-58.99992167537438
1030.745,0.958,-0.255,-0.504,-0.041,0.028,-0.126,-153.1627618941849,-59.476383283803784,-151.61640075018073,-59.002696676873846
1030.801,0.952,-0.26,-0.503,0.005,0.066,0.141,-152.6656204546129,-59.256980592252305,-151.63201480048357,-58.98961115622858
1030.857,0.953,-0.26,-0.504,0.196,0.043,-0.057,-152.7120120544845,-59.24393641638296,-151.64208092747424,-58.97831288743563
1030.913,0.953,-0.265,-0.504,-0.163,-0.178,0.065,-152.26489133756212,-59.141499505696196,-151.64143032495485,-58.9727798609567
1030.97,0.955,-0.258,-0.513,-0.086,-0.003,0.103,-153.30108042279502,-58.98228573307681,-151.70947085860794,-58.94736772511036
1031.026,0.951,-0.266,-0.505,0.013,0.058,-0.042,-152.22275820678058,-59.02861191292299,-151.69697460942353,-58.92429838187074
1031.083,0.957,-0.262,-0.502,-0.033,0.051,0.37,-152.43938777261386,-59.387152995900145,-151.70321994318311,-58.92788141926944
1031.139,0.953,-0.26,-0.502,-0.086,0.104,0.072,-152.61908305950791,-59.32288382538857,-151.72669849594652,-58.92549155660064
1031.196,0.969,-0.256,-0.512,-0.056,-0.262,-0.019,-153.434948822922,-59.42767650149545,-151.80508992190337,-58.950360210070734
1031.252,0.953,-0.262,-0.509,-0.041,0.028,-0.042,-152.76354464007204,-59.00651439555862,-151.83481250527353,-58.930309207571796
1031.309,0.955,-0.258,-0.509,0.112,0.043,0.141,-153.1206334363581,-59.1398862756882,-151.88070616004245,-58.919893403015884
1031.365,0.967,-0.259,-0.503,0.059,-0.133,-0.157,-152.75558406745677,-59.66927727852707,-151.90424044131893,-58.95713239991181
1031.421,0.956,-0.255,-0.507,-0.071,-0.178,-0.027,-153.29949805986044,-59.30512364533273,-151.97260782999186,-58.970354229372425
1031.477,0.956,-0.262,-0.494,-0.064,0.18,-0.057,-152.0601140423526,-59.6760288939412,-151.95258910823895,-58.99052447181051
1031.533,0.96,-0.263,-0.508,-0.003,-0.01,0.027,-152.62865019102762,-59.21021825292713,-151.97053347652772,-58.98832045914318
1031.589,0.964,-0.26,-0.5,-0.232,-0.155,-0.134,-152.52556837372288,-59.68919069484707,-151.99344534209843,-59.02759006599488
1031.646,0.953,-0.26,-0.497,0.097,0.119,0.05,-152.38418711046916,-59.52052419683472,-151.98843992513818,-59.03923638968531
1031.702,0.949,-0.262,-0.507,-0.186,-0.033,-0.08,-152.67164895763867,-58.97878031326959,-152.0199422609683,-59.02178806708306
1031.759,0.961,-0.262,-0.503,0.005,0.066,0.095,-152.4861306992901,-59.45255819548598,-152.02744420034796,-59.032926804197004
1031.815,0.951,-0.265,-0.496,0.066,-0.239,0.149,-151.88556009501372,-59.4029791292136,-151.9909247397685,-59.05698478296949
1031.871,0.956,-0.27,-0.504,0.143,1.875,-0.111,-151.82140989004085,-59.11714690007157,-151.94824147030292,-58.950104985147924
1031.927,0.946,-0.26,-0.498,-0.003,0.02,0.34,-152.43146294556178,-59.29584731008289,-151.95824454264695,-58.96009724326866
1031.984,0.952,-0.26,-0.499,0.02,-0.003,0.095,-152.4785898201591,-59.41508007860248,-151.9702875884603,-58.97943572996145
1032.04,0.958,-0.261,-0.514,-0.056,0.013,-0.164,-153.0793550673109,-58.96288477360854,-152.02875537809044,-58.96633047406551
1032.096,0.957,-0.273,-0.501,0.036,0.089,0.027,-151.413583882566,-59.197090499970805,-151.96490953534243,-58.96644390966233
1032.153,0.949,-0.281,-0.501,0.02,-0.201,0.141,-150.71288133215663,-58.813768138979626,-151.85596036120072,-58.95551997758988
1032.209,0.958,-0.264,-0.502,-0.056,-0.14,0.08,-152.26027883643468,-59.37225137656088,-151.86400728844552,-58.98070011013469
1032.266,0.949,-0.262,-0.504,-0.01,-0.148,0.034,-152.53272766139187,-59.097025950127765,-151.8885733879659,-58.98624278269382
1032.322,0.956,-0.26,-0.501,-0.109,-0.209,-0.004,-152.57239924249382,-59.44128142178788,-151.9211441534078,-59.01880900566194
1032.379,0.956,-0.263,-0.508,0.089,0.005,0.187,-152.62865019102762,-59.10491451872734,-151.94610536952163,-59.01534257647834
1032.435,0.968,-0.264,-0.508,-0.094,-0.178,0.164,-152.53977511271094,-59.39869887554473,-151.97460103859632,-59.04245382285587
1032.491,0.957,-0.261,-0.495,0.12,-0.003,-0.042,-152.19854122006586,-59.683540931723854,-151.9674712762514,-59.079150091601555
1032.547,0.956,-0.261,-0.501,0.158,-0.117,0.126,-152.48237518212156,-59.42078417546997,-151.97909436831912,-59.1022940422112
1032.603,0.954,-0.26,-0.5,-0.148,0.272,0.095,-152.52556837372288,-59.42821485295799,-152.00995997651373,-59.10477416496718
1032.66,0.954,-0.259,-0.51,0.013,-0.01,0.218,-153.07657489125808,-59.05402684023594,-152.06953294145492,-59.09640400883443
1032.716,0.967,-0.264,-0.502,0.143,-0.285,-0.157,-152.26027883643468,-59.60658992692417,-152.06390247193278,-59.14135255720369
