time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll_accel,pitch_accel,roll_ekf,pitch_ekf,roll_madgwick,pitch_madgwick,roll_fused,pitch_fused
1063.724,0.953,-0.261,-0.502,-0.003,-0.652,0.072,-152.52916216281136,-59.30240448642564,-152.35328978812106,-59.48589227885593,-152.98558186313798,-59.086970354995685,-152.66943582562953,-59.28643131692581
1063.78,0.959,-0.259,-0.496,-0.048,0.463,0.027,-152.42745303569362,-59.737587855679024,-152.3645532579588,-59.50171361819615,-152.58990924082025,-59.55045058490264,-152.47723124938952,-59.52608210154939
1063.836,0.957,-0.265,-0.504,0.074,0.555,0.141,-152.26489133756212,-59.24706101163672,-152.34318164303656,-59.43535382290065,-152.00311419093245,-59.06018489596491,-152.1731479169845,-59.24776935943278
1063.892,0.955,-0.267,-0.496,0.036,-0.415,-0.034,-151.7061332299341,-59.466145850725596,-152.2381484157052,-59.45811487915239,-151.6906998541237,-59.49365922953332,-151.96442413491445,-59.475887054342856
1063.948,0.953,-0.262,-0.51,-0.071,0.547,0.065,-152.8092787536748,-58.967241444729126,-152.32396481230322,-59.35331993553879,-152.3701441507585,-59.19038430767816,-152.34705448153085,-59.271852121608475
1064.005,0.956,-0.264,-0.504,-0.14,-0.308,0.218,-152.35402463626133,-59.24129347753553,-152.33210558458137,-59.34529987226115,-152.21332179031052,-59.66783288296277,-152.27271368744596,-59.50656637761196
1064.061,0.956,-0.268,-0.492,0.02,0.333,-0.248,-151.4221874983153,-59.62786448480603,-152.18451929063917,-59.36822342507147,-151.04166484503304,-59.629742839165935,-151.6130920678361,-59.4989831321187
1064.117,0.958,-0.261,-0.497,-0.048,-0.01,0.149,-152.29374956733488,-59.630747586311955,-152.19415459790446,-59.406452026805,-152.17917279154113,-59.626713987864356,-152.1866636947228,-59.516583007334674
1064.174,0.964,-0.258,-0.5,0.158,-1.094,-0.042,-152.70626595652075,-59.72995631711979,-152.25831280476817,-59.50836855715664,-153.41781150572046,-59.802542431717875,-152.8380621552443,-59.65545549443726
1064.23,0.95,-0.281,-0.506,-0.163,1.219,-0.05,-150.95501089991183,-58.648060554417505,-152.05533822364458,-59.315429051736096,-152.44487652419653,-59.44176193748501,-152.25010737392057,-59.37859549461055
1064.286,0.959,-0.269,-0.498,-0.01,-0.728,0.027,-151.6238280307313,-59.45062313809222,-151.97297257187614,-59.36547462585967,-151.33956533837528,-59.416032337708295,-151.6562689551257,-59.39075348178398
1064.342,0.956,-0.265,-0.499,0.097,0.883,0.156,-152.02892141757218,-59.41669563503114,-151.95933984010242,-59.327039143731334,-152.4212157033376,-59.45482143973772,-152.19027777172,-59.39093029173453
1064.399,0.964,-0.262,-0.494,-0.064,-0.758,-0.355,-152.0601140423526,-59.883688825904954,-151.96075862974826,-59.44717537269167,-152.1108236260834,-59.876855793694276,-152.03579112791584,-59.66201558319297
1064.455,0.951,-0.262,-0.51,-0.086,-0.407,-0.088,-152.8092787536748,-58.91404312249494,-152.08233475627006,-59.3820715290198,-152.47444249648657,-59.40633109965384,-152.27838862637833,-59.39420131433682
1064.511,0.956,-0.264,-0.5,-0.132,0.325,0.019,-152.16594605944917,-59.39823117462653,-152.0918444532671,-59.36495140212725,-151.30546166569994,-59.38761879590595,-151.69865305948352,-59.3762850990166
1064.568,0.957,-0.261,-0.502,-0.025,-0.133,0.141,-152.52916216281136,-59.40764422475577,-152.1527011394173,-59.373962933431436,-152.47155694031585,-59.39658671111458,-152.3121290398666,-59.385274822273004
1064.624,0.956,-0.254,-0.499,0.081,-0.018,-0.034,-153.02308529760313,-59.642641780975474,-152.28036584803917,-59.413474839120006,-153.4135850517149,-59.813666675060325,-152.84697544987705,-59.613570757090166
1064.681,0.95,-0.253,-0.508,-0.041,-0.133,-0.141,-153.5252494250873,-59.1465826793115,-152.47978266009312,-59.37595195554122,-153.5188628899812,-59.30407924179415,-152.99932277503717,-59.340015598667684
1064.737,0.949,-0.268,-0.498,-0.01,0.119,-0.011,-151.7129677737343,-59.208204265396375,-152.36922042414827,-59.34010434456198,-152.34705491600283,-59.25119644100783,-152.35813767007556,-59.29565039278491
1064.794,0.959,-0.261,-0.506,0.074,-0.339,0.218,-152.7148512551617,-59.302856208356694,-152.42458176195544,-59.34547520325331,-153.53950015979342,-59.39269450145481,-152.98204096087443,-59.369084852354064
1064.85,0.955,-0.262,-0.505,-0.17,0.043,0.462,-152.5791792802091,-59.21660710602047,-152.46380886892396,-59.317790537445916,-152.34283590340607,-59.16799635219758,-152.40332238616503,-59.242893444821746
1064.906,0.952,-0.265,-0.498,0.181,-0.194,0.019,-151.98128385290926,-59.3506795986555,-152.38693360213216,-59.32592599410732,-151.66009455006963,-59.49886366605938,-152.0235140761009,-59.41239483008335
1064.962,0.963,-0.262,-0.499,-0.178,0.547,0.072,-152.29827694532324,-59.66150533036645,-152.3855561892639,-59.34707746772051,-152.7725982302784,-59.80963421041248,-152.57907720977113,-59.5783558390665
1065.018,0.953,-0.262,-0.499,0.074,-0.369,0.042,-152.29827694532324,-59.400115516856104,-152.37174061867643,-59.3696560149125,-152.19364484385687,-59.28123124937511,-152.28269273126665,-59.3254436321438
1065.075,0.957,-0.264,-0.5,-0.17,0.707,0.042,-152.16594605944917,-59.42447149613422,-152.35024239669883,-59.34140314351797,-152.06797187805992,-59.824165234915945,-152.20910713737936,-59.58278418921696
1065.131,0.95,-0.253,-0.506,-0.102,-0.835,-0.21,-153.434948822922,-59.22619269011874,-152.5273495846605,-59.36042694461406,-152.8648763569555,-59.46995308677765,-152.696112970808,-59.415190015695856
1065.188,0.965,-0.255,-0.5,-0.163,0.982,0.103,-152.97841840882296,-59.81652479246913,-152.61581159325263,-59.38191670771727,-152.9967149720649,-60.050188799696926,-152.80626328265876,-59.716052753707096
1065.244,0.957,-0.262,-0.503,-0.132,-0.606,0.034,-152.4861306992901,-59.34784806711403,-152.61401244780131,-59.405618040268934,-152.64394919454236,-59.49440048667042,-152.62898082117184,-59.45000926346968
1065.3,0.949,-0.268,-0.505,-0.422,-0.514,-0.324,-152.045417578269,-58.933933823643926,-152.5555163269262,-59.355426926897394,-152.16640165258136,-58.963256185223386,-152.36095898975378,-59.15934155606039
1065.356,0.956,-0.259,-0.503,-0.102,-0.14,0.393,-152.75558406745677,-59.3827683282881,-152.59865262543835,-59.36257966114735,-152.83774210907916,-59.43803643127802,-152.71819736725877,-59.400308046212686
1065.412,0.959,-0.263,-0.492,-0.17,0.104,0.057,-151.87314129476422,-59.81199409597515,-152.5004745872719,-59.42493467322506,-152.06501672067273,-59.74255732076685,-152.2827456539723,-59.58374599699596
1065.468,0.951,-0.264,-0.498,-0.193,0.005,0.141,-152.07102129131908,-59.34517329406365,-152.44449907789843,-59.41198511945327,-152.07144067704698,-59.230372888012035,-152.2579698774727,-59.32117900373265
1065.525,0.955,-0.266,-0.498,-0.224,-0.14,0.027,-151.89169574467448,-59.40876086613559,-152.36727636074306,-59.41744617019384,-151.64665486334732,-59.65736674493028,-152.00696561204518,-59.53740645756206
1065.581,0.959,-0.258,-0.494,-0.025,0.348,0.088,-152.4234109535531,-59.83733821066038,-152.37235420839437,-59.466451665778024,-152.7785036118796,-59.937294054318684,-152.57542891013696,-59.701872860048354
1065.637,0.952,-0.257,-0.499,-0.125,0.31,-0.103,-152.75017131591287,-59.47666878152859,-152.43332200472136,-59.455925019887566,-152.74923259009333,-59.4436966463525,-152.59127729740734,-59.44981083312003
1065.693,0.955,-0.259,-0.499,0.066,-0.194,0.156,-152.5689687791425,-59.514535313560856,-152.44990547690733,-59.47698479262301,-151.96494309379008,-59.73108431250896,-152.2074242853487,-59.604034552565984
1065.75,0.952,-0.261,-0.5,0.051,-0.194,0.065,-152.43544106570084,-59.354944107066366,-152.44453665748722,-59.47008888247068,-152.4781461281525,-59.308988176141185,-152.46134139281986,-59.38953852930593
1065.806,0.951,-0.265,-0.496,0.234,-0.369,-0.134,-151.88556009501372,-59.4029791292136,-152.34460009967069,-59.47888135940179,-151.49127305275033,-59.4512917649558,-151.9179365762105,-59.4650865621788
1065.862,0.954,-0.264,-0.506,-0.071,-0.018,-0.332,-152.4471884232822,-59.11007709152257,-152.35933434236148,-59.42286814190246,-152.3203928696895,-59.17555431443169,-152.3398636060255,-59.29921122816708
1065.919,0.955,-0.268,-0.495,0.158,0.287,-0.004,-151.56825904397527,-59.48417148677466,-152.22273966760196,-59.41726661498154,-151.53394025562878,-59.50367596239594,-151.87833996161538,-59.46047128868874
1065.976,0.954,-0.254,-0.505,-0.155,-0.026,0.08,-153.29896225979954,-59.351721543662535,-152.39030828984758,-59.407251842236725,-152.6330436812707,-59.40883732424573,-152.51167598555912,-59.40804458324123
1066.032,0.949,-0.26,-0.504,-0.109,0.119,0.011,-152.7120120544845,-59.137924209355184,-152.44453708552356,-59.35771374531802,-152.77473516713007,-58.925500985085435,-152.60963612632682,-59.14160736520173
1066.088,0.957,-0.253,-0.505,0.036,-1.995,0.019,-153.38958400301678,-59.45047170207575,-152.5926838080113,-59.46310061455698,-153.44881204415077,-59.33182848004038,-153.02074792608101,-59.39746454729868
1066.145,0.954,-0.262,-0.5,-0.064,-0.094,0.095,-152.34546152475534,-59.387027645136534,-152.56456777828095,-59.452075872551134,-152.31999785744432,-59.380920520929536,-152.44228281786263,-59.416498196740335
1066.201,0.961,-0.263,-0.504,0.059,-0.033,-0.05,-152.44330343688233,-59.392941511699846,-152.54842825774668,-59.440261266786436,-153.50555734932524,-59.49076841908079,-153.02699280353596,-59.465514842933615
1066.257,0.953,-0.262,-0.506,0.051,-0.148,-0.149,-152.62548617392648,-59.12442993774181,-152.56304174175534,-59.39294259417885,-152.55682396847482,-59.08494090866071,-152.55993285511508,-59.23894175141978
1066.314,0.955,-0.26,-0.498,-0.071,-0.056,-0.172,-152.43146294556178,-59.53348651041949,-152.55116808263614,-59.4108725999365,-152.43807843391383,-59.587428594552655,-152.494623258275,-59.49915059724458
1066.37,0.954,-0.265,-0.502,-0.102,0.058,-0.157,-152.1709444449872,-59.246370554430506,-152.5002919358986,-59.37641526039895,-152.04537342023124,-59.06947018767573,-152.2728326780649,-59.22294272403734
1066.426,0.954,-0.262,-0.504,-0.132,-0.041,-0.027,-152.53272766139187,-59.229540613710654,-152.5130492223625,-59.34826584150362,-153.11623129222943,-59.41184066056581,-152.81464025729596,-59.38005325103471
1066.482,0.956,-0.266,-0.504,0.135,0.074,-0.141,-152.17590361574673,-59.200117975927554,-152.45510035522716,-59.31344660071943,-151.9754633709939,-59.16088217334528,-152.21528186311053,-59.23716438703235
1066.539,0.951,-0.263,-0.505,0.036,-0.323,-0.042,-152.48985672320333,-59.09030380691286,-152.4579522290189,-59.28458398319086,-153.01938898573985,-59.00218542041536,-152.7386706073794,-59.143384701803114
1066.595,0.957,-0.266,-0.503,0.127,-0.056,0.126,-152.1289033754148,-59.26555230162482,-152.3994270350785,-59.273520000371306,-152.1487461625717,-59.24927382068206,-152.2740865988251,-59.261396910526685
1066.651,0.95,-0.261,-0.506,0.44,-0.232,0.065,-152.7148512551617,-59.0651718466119,-152.4254086343237,-59.240826953283275,-152.9509793012479,-58.967296851300134,-152.68819396778582,-59.104061902291704
1066.707,0.957,-0.26,-0.511,-0.071,0.448,0.195,-153.03272296916714,-59.07403134088951,-152.5240646145901,-59.181060874199545,-153.326822062525,-59.50992376935191,-152.92544333855756,-59.34549232177572
1066.764,0.955,-0.258,-0.502,-0.041,-0.087,0.118,-152.79936402875168,-59.41632192160331,-152.57364500544355,-59.20885698576683,-152.1310125860268,-59.287085391757984,-152.35232879573516,-59.247971188762406
1066.82,0.957,-0.263,-0.5,0.226,-0.01,0.004,-152.25562983051745,-59.4451662258402,-152.51889601186454,-59.23517680053944,-152.5380944013242,-59.81272246504513,-152.52849520659436,-59.52394963279228
1066.876,0.949,-0.261,-0.503,0.066,0.142,0.172,-152.57580263647642,-59.156997626500605,-152.52850339501043,-59.206579145795835,-152.5431068990653,-59.30931783006125,-152.53580514703788,-59.257948487928545
1066.932,0.96,-0.258,-0.497,0.059,0.165,-0.057,-152.5655109222079,-59.744636371991426,-152.53572110563854,-59.27360842605519,-152.56379701551433,-59.83237627351577,-152.54975906057643,-59.552992349785484
1066.988,0.962,-0.266,-0.513,0.036,0.028,-0.118,-152.5924245621816,-59.00724176537925,-152.54739097446165,-59.2244825294198,-152.58825323399034,-59.32893300203462,-152.567822104226,-59.27670776572721
1067.044,0.956,-0.266,-0.505,-0.338,0.112,0.08,-152.22275820678058,-59.16101860537584,-152.5170188354297,-59.201443104518475,-151.68178028401962,-58.90752164765763,-152.09939955972465,-59.05448237608805
1067.1,0.963,-0.265,-0.495,0.051,-0.293,-0.027,-151.8374726256764,-59.75593717400462,-152.40977974896447,-59.29450186026413,-151.78892177079805,-59.41449882256187,-152.09935075988125,-59.354500341413
1067.156,0.951,-0.265,-0.498,-0.247,0.013,-0.21,-151.98128385290926,-59.32426404278409,-152.35107395547956,-59.294559753784256,-152.5146903390432,-59.09077023850852,-152.43288214726138,-59.19266499614639
1067.212,0.957,-0.26,-0.505,-0.041,-0.018,0.286,-152.75825848264267,-59.30992242521258,-152.41098758930158,-59.294075703697274,-153.06748355819673,-59.59389806361545,-152.73923557374917,-59.443986883656365
1067.268,0.954,-0.26,-0.501,-0.094,0.158,0.027,-152.57239924249382,-59.388722028898485,-152.43777683751526,-59.29791460879967,-152.09856800959582,-59.19705740439605,-152.26817242355554,-59.24748600659786
1067.325,0.958,-0.26,-0.51,0.173,-0.194,0.118,-152.98733465206146,-59.139661112914034,-152.51426118462766,-59.27940922662737,-153.19207494119945,-59.1119182019196,-152.85316806291354,-59.195663714273486
1067.381,0.96,-0.261,-0.515,-0.041,0.272,0.218,-153.12428536342998,-58.97654337075612,-152.61474140528105,-59.214767482519655,-152.90528603238124,-58.59481766162063,-152.76001371883115,-58.90479257207014
1067.438,0.949,-0.261,-0.505,-0.293,-0.842,-0.454,-152.66864656179987,-59.07802156896875,-152.64432013078732,-59.22730702046105,-152.7607064106667,-59.04707987156607,-152.70251327072702,-59.137193446013555
1067.494,0.949,-0.257,-0.501,0.15,0.074,0.027,-152.84335337909627,-59.31799396307762,-152.67575969214656,-59.230630427418625,-152.9078725605619,-59.57440343844467,-152.79181612635423,-59.40251693293165
1067.55,0.953,-0.265,-0.51,-0.209,-0.377,0.095,-152.54325771540013,-58.90649277239375,-152.6733029111847,-59.19054727729427,-152.63889852811286,-59.026395161111516,-152.65610071964878,-59.1084712192029
1067.606,0.955,-0.261,-0.501,-0.048,0.455,0.072,-152.48237518212156,-59.394514523931456,-152.65288861095206,-59.19200111329922,-152.41054154967335,-59.527537799535615,-152.53171508031272,-59.35976945641742
1067.662,0.955,-0.265,-0.5,-0.086,-0.064,-0.172,-152.07641028486162,-59.3511819948911,-152.57197159035394,-59.212665685116036,-151.58570728136354,-59.07682393781023,-152.07883943585875,-59.144744811463134
1067.719,0.953,-0.262,-0.497,0.165,0.196,0.095,-152.2034617060853,-59.47901985584585,-152.50740171889345,-59.23898398016123,-152.3163365478082,-59.57544323712206,-152.41186913335082,-59.40721360864164
1067.776,0.941,-0.265,-0.506,0.097,-0.102,-0.095,-152.3582559175115,-58.74199953075618,-152.4779467045287,-59.16116605247074,-152.34959521102562,-59.05598283441729,-152.41377095777716,-59.10857444344401
1067.832,0.955,-0.26,-0.495,0.173,-0.094,-0.034,-152.2891859847469,-59.65208645527955,-152.43770082189585,-59.235325949487624,-152.29584126555008,-59.556802744525804,-152.36677104372296,-59.396064347006714
1067.888,0.952,-0.26,-0.505,-0.117,1.883,-0.073,-152.75825848264267,-59.17802534372759,-152.49022802828918,-59.13337373156421,-152.722742830204,-59.24601973329996,-152.6064854292466,-59.18969673243208
1067.944,0.945,-0.262,-0.51,0.036,-0.003,0.034,-152.8092787536748,-58.753459317210115,-152.53766208668725,-59.06986431053646,-152.8056152671121,-58.74670961725955,-152.67163867689968,-58.90828696389801
1068.0,0.951,-0.26,-0.499,-0.148,0.013,0.034,-152.4785898201591,-59.38869707474893,-152.5365359447357,-59.11301026426823,-152.57105074720707,-59.219146402330686,-152.55379334597137,-59.16607833329946
1068.056,0.959,-0.263,-0.495,-0.285,0.318,0.134,-152.01770468790866,-59.69395430763819,-152.4688784511308,-59.18552492068952,-152.08186068942794,-59.643989402818704,-152.27536957027937,-59.41475716175411
1068.112,0.95,-0.269,-0.495,0.188,0.15,0.21,-151.47882395274854,-59.331157113418776,-152.3006530029062,-59.201849244497716,-151.18621827234168,-59.196329413952164,-151.74343563762392,-59.19908932922494
1068.168,0.953,-0.264,-0.502,-0.102,-0.522,-0.019,-152.26027883643468,-59.24064858529481,-152.28848102736393,-59.23418591510363,-152.3717223245018,-59.21830900378814,-152.33010167593287,-59.22624745944589
1068.225,0.952,-0.261,-0.509,-0.148,-0.239,0.004,-152.85260364302823,-59.00015809779759,-152.37354660293752,-59.210410579586245,-153.1126518966623,-58.87649761106944,-152.7430992497999,-59.043454095327846
1068.282,0.958,-0.263,-0.51,-0.17,0.249,0.034,-152.72046327873832,-59.079374695551785,-152.42980383893436,-59.177532360326694,-152.42626746027918,-59.238888635282485,-152.42803564960678,-59.208210497804586
1068.338,0.951,-0.259,-0.504,-0.033,-0.323,0.042,-152.80187205149088,-59.21136151608014,-152.48610532613347,-59.197011218991356,-153.51579515510906,-59.139690132827134,-153.00095024062125,-59.168350675909245
1068.394,0.962,-0.264,-0.505,-0.109,0.341,0.149,-152.4006789730257,-59.35952052445653,-152.47657077413632,-59.205609089489364,-152.53514902687053,-59.34276042758228,-152.50585990050342,-59.274184758535824
1068.45,0.958,-0.261,-0.505,-0.041,-0.774,-0.027,-152.66864656179987,-59.315897126641275,-152.50693427717874,-59.25991661721449,-153.51949515507877,-59.110236065083406,-153.01321471612874,-59.18507634114895
1068.506,0.96,-0.25,-0.497,0.051,1.295,-0.011,-153.29677598905906,-59.90702316583616,-152.62864203337043,-59.30177036689436,-153.3262758082359,-59.66558662244415,-152.97745892080314,-59.483678494669256
1068.562,0.952,-0.262,-0.5,0.158,-1.835,-0.111,-152.34546152475534,-59.33430305615296,-152.58206244858664,-59.399744946094295,-152.3563818347197,-59.22188566806169,-152.46922214165318,-59.31081530707799
1068.619,0.96,-0.261,-0.498,-0.025,1.013,0.271,-152.34112889497263,-59.643474112334076,-152.54869747648323,-59.39539661056995,-152.26946320566765,-59.78403385164742,-152.40908034107542,-59.589715231108684
1068.675,0.954,-0.256,-0.505,-0.071,-0.56,0.057,-153.118150742791,-59.311665529966035,-152.64345279578455,-59.416509880665316,-152.93580416477946,-59.39856087035651,-152.789628480282,-59.40753537551092
1068.732,0.959,-0.267,-0.507,-0.27,0.31,0.065,-152.22748822645096,-59.14144707347586,-152.59658257902365,-59.36527832757903,-151.89575241465826,-59.03378403928136,-152.24616749684094,-59.199531183430196
1068.788,0.957,-0.258,-0.499,-0.132,0.119,-0.103,-152.6594959737607,-59.58738992907536,-152.61523148873556,-59.39971512193569,-152.5877617560578,-59.53710912832078,-152.60149662239667,-59.46841212512824
1068.845,0.956,-0.26,-0.502,-0.071,0.104,-0.034,-152.61908305950791,-59.40184387190384,-152.62218399036328,-59.401831445556816,-152.70504849128127,-59.04144317439036,-152.66361624082228,-59.22163730997359
1068.901,0.954,-0.264,-0.496,-0.14,0.02,0.141,-151.97549946792975,-59.50296051964278,-152.52950434424835,-59.42351404830373,-152.10983318498214,-59.413530202878086,-152.31966876461524,-59.41852212559091
1068.958,0.955,-0.268,-0.499,0.074,-0.224,0.011,-151.76090414270442,-59.32765795913356,-152.40231524672603,-59.42659869707519,-150.97195914519108,-59.11555205349802,-151.68713719595854,-59.27107537528661
1069.014,0.958,-0.269,-0.505,-0.071,0.096,-0.195,-151.95696498892687,-59.15175253056659,-152.32750482432797,-59.38513060958214,-152.13659347770084,-59.16687743992192,-152.2320491510144,-59.27600402475203
1069.07,0.96,-0.254,-0.5,-0.094,-0.522,-0.042,-153.06943046734727,-59.70718337194595,-152.43795363346575,-59.46498698175767,-152.9698851483613,-59.60770662948259,-152.70391939091354,-59.53634680562013
1069.126,0.952,-0.259,-0.508,-0.155,0.638,0.118,-152.98557937421407,-59.07985865751888,-152.52617538471935,-59.3806896884102,-152.95659818768502,-59.12941219865941,-152.74138678620218,-59.255050943534805
1069.182,0.945,-0.265,-0.5,0.196,-1.178,-0.286,-152.07641028486162,-59.08601025599962,-152.44460440758982,-59.393666943107256,-151.86049010228896,-59.02003383075094,-152.1525472549394,-59.2068503869291
1069.238,0.952,-0.261,-0.5,0.12,0.974,0.134,-152.43544106570084,-59.354944107066366,-152.43282482072445,-59.34276280409036,-152.6036836560276,-59.530763919929555,-152.51825423837602,-59.436763362009955
1069.294,0.962,-0.255,-0.505,-0.132,0.112,0.225,-153.20848447058083,-59.54121382538361,-152.55662901634008,-59.37000534947565,-153.74853054009247,-59.548345621936406,-153.15257977821628,-59.45917548570603
1069.35,0.956,-0.269,-0.497,0.226,-0.331,-0.294,-151.57564375084132,-59.41103624746146,-152.39255828530014,-59.39486030624166,-152.59503086056677,-59.46937182860921,-152.49379457293344,-59.43211606742544
1069.406,0.953,-0.258,-0.505,-0.033,-1.01,-0.05,-152.9379158852027,-59.2449933581101,-152.47390021883223,-59.42182384716722,-153.21891522341906,-59.04161484829657,-152.84640772112564,-59.2317193477319
1069.462,0.938,-0.271,-0.512,-0.163,0.455,-0.118,-152.10787083204792,-58.30104439540611,-152.4219467524074,-59.22518827135626,-152.48859248512002,-58.585518218057665,-152.4552696187637,-58.90535324470696
1069.518,0.954,-0.258,-0.507,-0.094,0.593,0.156,-153.0295609213491,-59.19238802497511,-152.51728444693055,-59.185185532907624,-152.91930553699794,-59.13272496904903,-152.71829499196423,-59.15895525097832
1069.575,0.957,-0.264,-0.493,-0.048,0.211,-0.05,-151.83108605176707,-59.69953413165984,-152.411107175069,-59.24927569474661,-152.2439813418396,-59.49851234131685,-152.32754425845428,-59.37389401803173
1069.631,0.959,-0.261,-0.502,-0.14,0.509,0.034,-152.52916216281136,-59.46002005856768,-152.43092616445486,-59.25571576197386,-153.24844092196736,-59.3818522845253,-152.8396835432111,-59.31878402324958
1069.687,0.939,-0.267,-0.493,0.043,-0.995,-0.088,-151.56081546368682,-59.15940041341762,-152.28719864725093,-59.28650246910071,-152.11800476744153,-59.181932567460294,-152.20260170734622,-59.2342175182805
1069.744,0.957,-0.256,-0.501,0.013,0.822,-0.057,-152.93396510853773,-59.548911529994086,-152.37750490036308,-59.28634285667617,-153.0369214232673,-59.65160253181859,-152.7072131618152,-59.468972694247384
1069.8,0.941,-0.255,-0.498,-0.01,-0.453,-0.202,-152.88536587523308,-59.265572464953,-152.4520952078338,-59.30467582836638,-152.86890103966005,-59.1105659786036,-152.66049812374692,-59.207620903484994
1069.856,0.959,-0.257,-0.499,-0.086,0.555,0.019,-152.75017131591287,-59.65998639715472,-152.50100501519287,-59.334443448564016,-152.74083581963535,-59.633839647428964,-152.6209204174141,-59.48414154799649
1069.912,0.954,-0.264,-0.505,0.066,-0.056,0.141,-152.4006789730257,-59.149297491906154,-152.48212417003086,-59.31068557376857,-152.35922101591623,-59.101543062578514,-152.42067259297355,-59.20611431817355
1069.969,0.952,-0.265,-0.507,0.158,-0.323,-0.05,-152.40472137529142,-58.99737533443634,-152.46163363487622,-59.278098234201245,-152.5781578651978,-58.60076109587475,-152.519895750037,-58.939429665038
1070.025,0.957,-0.269,-0.5,-0.109,0.318,0.011,-151.71974850826314,-59.320214614533285,-152.3485055569628,-59.268604205095734,-152.08674125498396,-59.02529616878582,-152.21762340597337,-59.14695018694078
1070.081,0.959,-0.258,-0.489,0.043,-0.155,0.202,-152.18354101632977,-60.035458161789535,-152.31367236526975,-59.39620599110638,-152.1228397852864,-59.52746937777924,-152.21825607527808,-59.46183768444281
1070.137,0.954,-0.259,-0.492,0.204,0.074,0.042,-152.23665995352374,-59.76561034323678,-152.28396540592055,-59.455975324946415,-152.359049427386,-60.058231401335256,-152.32150741665328,-59.757103363140835
1070.194,0.953,-0.278,-0.511,0.051,-0.606,-0.057,-151.45242496183764,-58.59946579980201,-152.14169802568384,-59.357706021314534,-152.0438381398145,-59.49009123406947,-152.09276808274916,-59.423898627692
1070.25,0.951,-0.266,-0.506,-0.109,0.211,-0.164,-152.26946776212193,-58.98943076390698,-152.15249900986936,-59.29063066331314,-152.26931846732433,-59.02788673587728,-152.21090873859686,-59.15925869959521
1070.306,0.953,-0.265,-0.502,-0.163,0.471,0.172,-152.1709444449872,-59.21995808920232,-152.14963232958084,-59.25558344844123,-151.9984886269895,-59.52013582832622,-152.07406047828516,-59.38785963838372
1070.362,0.962,-0.258,-0.495,-0.041,-0.27,0.233,-152.47092812754337,-59.87550174000015,-152.18895609338836,-59.36407456614097,-152.659530485372,-59.999546822844884,-152.42424328938017,-59.681810694492924
1070.419,0.961,-0.265,-0.499,-0.132,-0.697,0.088,-152.02892141757218,-59.54744533871471,-152.15906398449627,-59.429079444827764,-151.99084944411672,-59.45917838214071,-152.0749567143065,-59.444128913484235
1070.475,0.951,-0.269,-0.507,-0.025,-0.247,-0.118,-152.0508306322378,-58.88840021320277,-152.13123529089208,-59.35900109797334,-152.06576137860728,-58.94595532899681,-152.09849833474968,-59.152478213485075
1070.531,0.967,-0.261,-0.502,0.074,0.02,-0.126,-152.52916216281136,-59.66791198034793,-152.1778736834987,-59.40620034374557,-152.40811039050084,-59.47816481113104,-152.29299203699975,-59.4421825774383
1070.588,0.958,-0.26,-0.49,-0.018,0.814,0.057,-152.04903097210982,-59.92803308289123,-152.14870160161803,-59.451328751485924,-152.00325955879703,-59.97278851064494,-152.07598058020753,-59.71205863106543
1070.644,0.957,-0.255,-0.487,0.127,-0.774,-0.034,-152.36281772697083,-60.12599743336948,-152.1661071117349,-59.60032375954922,-153.0096659319379,-60.34545567422762,-152.5878865218364,-59.97288971688842
1070.7,0.939,-0.26,-0.512,-0.071,-0.026,0.134,-153.07797039218974,-58.55266410527966,-152.30467051641313,-59.44693186105569,-153.02337156592174,-59.83186085221102,-152.66402104116742,-59.639396356633355
1070.756,0.955,-0.264,-0.502,0.028,-0.529,0.271,-152.26027883643468,-59.29341195788524,-152.29457713532747,-59.45039020812563,-152.3250023315848,-59.30743100239355,-152.30978973345614,-59.37891060525959
1070.812,0.961,-0.258,-0.498,0.005,0.638,0.187,-152.61257784292386,-59.73109613951243,-152.34239662830518,-59.46586861540219,-152.63944543965567,-59.86155717023165,-152.49092103398044,-59.66371289281692
1070.868,0.962,-0.257,-0.486,0.02,-0.102,-0.034,-152.12981917011317,-60.25270111015777,-152.30827512317336,-59.598367075858135,-152.1229614463806,-60.258624490121754,-152.21561828477698,-59.92849578298994
1070.925,0.954,-0.257,-0.487,-0.033,0.005,0.072,-152.1784597513468,-60.006298268695666,-152.2880864299069,-59.67217472582049,-152.2280714219701,-59.75442048968824,-152.2580789259385,-59.71329760775437
1070.982,0.955,-0.26,-0.516,-0.094,-0.026,0.103,-153.25756307538975,-58.82484372171086,-152.44352741135575,-59.55220697234976,-152.70330625226347,-59.32650936228406,-152.5734168318096,-59.43935816731691
1071.038,0.958,-0.26,-0.503,0.12,0.051,0.065,-152.6656204546129,-59.41489787626026,-152.47796976020828,-59.53409371846518,-152.48135451615093,-59.80787251075696,-152.4796621381796,-59.67098311461107
1071.094,0.949,-0.267,-0.506,-0.01,0.081,0.019,-152.1808240313397,-58.91550293846062,-152.43824463468908,-59.4375569344669,-152.29801995923515,-59.28635374961587,-152.36813229696213,-59.361955342041384
1071.15,0.963,-0.264,-0.515,-0.209,-0.774,-0.034,-152.8593537099106,-58.9958551788263,-152.5189412631675,-59.40465161795735,-153.00870770295447,-58.904488949830814,-152.763824483061,-59.15457028389408
